userId,songid,track_popularity,duration_ms
47,740g8hhl3ocPTZfZHCVQ6w,57,142286
47,0XtnjngdyPgVxb9qXBUeJh,50,365419
47,1mrbHxd94wZnyv7nsF2EFt,57,207800
47,0BWx2N8CosqHVKkofenY3R,54,176827
47,20JGGCzwmvA9t1vs9HYkxE,57,177601
47,4JiuLIWKkLH2iluzOhXh5Y,61,216765
47,18rkFZIlEVdXIpOulP72cZ,51,194441
47,5sn1BmEOPP1bu4cZq9OgoF,63,250837
47,6YpqQsRNBJ8VG4cjQzZvOC,54,178143
47,2EtDBM1HREttw143IwZvJ0,65,198640
47,28sNP4vXS6EtFr2VKPhCTQ,61,163340
47,7yOv1YISwpujFFQm6blOts,60,233105
47,20z5VnuRJkpxcokwAu9VtP,57,284493
47,6JEqJbL1brIBySspoKU2CL,57,143361
47,0d2wtrYzOygH6pd8Q9VcYO,34,180262
47,2X1qZ7Hd7hSdlA6Nl5PwtU,48,204526
47,38DmpKGMulBN5NuXCZopOF,49,222760
47,4T45Mh70gFLu7ggUUFdyOf,57,164544
47,0Ui7thqfvPMEAA8z4j51Se,58,153176
47,1IQgMSRjsLjVw5VZFeWcC0,59,195361
47,0tCD4um9Mbqli92icIS3Jo,54,178298
47,4YwGqn5HGXVAOEPauLc9MJ,67,184453
47,6E37j4b44JGpdk297urpKM,73,185547
47,2sXCQPtgvMEDu9m1tlQInQ,54,204240
47,7hdApflRI6aGuwfabUZCu6,17,226000
47,71nvXPQMmYflxqil6Q9ehh,42,222768
47,6bLU8e0LGyztE9iD5DWBQ1,66,187173
47,2rtojZgpeM6CdfCxv4IIeV,21,172457
47,59X2Mc2Kn34UUdCoHCJ0Nd,32,217067
47,6aAwVy5Hzf44HaXlG6INFO,39,257880
47,2mK3ZMiwScXhErO7CSM2X6,29,231121
47,0QKNwgSzAFRQHlGoNWy3gb,40,195973
47,34Hdo1qNE9qyx3Pf1TsBbR,40,239160
47,14BH4qO7pgCmIe6mgLKOK3,74,219800
47,6RtRxaZN5RMWFbeZW24oRx,57,204774
47,4gTwPFGhIIlYtlo59jbVUB,50,165720
47,4yb3ikgJkgBNTSkGm2Lvhz,53,234800
47,5tvOiucEIc6W7ocHin5rFz,44,199080
47,0g21KZ1XJuhwexWPLpuEt1,71,159453
47,4qk35C5lGrStA7N8XiExHt,43,173108
47,1SOClUWhOi8vHZYMz3GluK,69,237720
47,57i3M29DWoo7RDk0Tf0LZG,65,171333
47,0JHwXSvHa9X1UdcKCDAwSg,30,207427
47,2w7O4XCRoIJrwF1NqKL9TM,65,218356
48,0IsrDyDQyNFFNB55MXgnkU,36,205977
48,1ff4y46qRCsLXROVpOxxTc,35,194187
48,7aqwdLp0chKuF3kP5fNZTW,30,224073
48,4BhXlLrlJSSA6b2LknHyBC,36,165000
48,49YNXgHWiNSxz2wGtXCVZ7,51,215653
48,5fIq2ovEhDIyV5Hx1epC4c,57,240293
48,00HIh9mVUQQAycsQiciWsh,58,209165
48,4dmgawH7YVY663GxxjEIwC,46,206267
48,3GzS0iKqyGMHwR1TimM2KN,57,237880
48,1DqLRYf1IrztVFjWUme4oC,35,220542
48,0Z0iYAtKYswMYXL3kJtdO4,54,189960
48,6uCmU6ldcsVpLAKNCojVg8,53,204840
48,09CWfcYFhVhB1Bzfz1cLJ7,66,224224
48,5KQDGl3vAkNGyfvSbaW89E,58,166893
48,0GO8y8jQk1PkHzS31d699N,78,218013
48,1285n66OGGUB3Bnh6c18nS,56,191808
48,7wRsfZCxZhZUQGUjneTSCU,19,191922
48,3JpdV2yT3txeXNWUg6QZnF,50,201735
48,0iQ77tSa7ncj7zBPtVx6cU,65,261373
48,5tR4MFnmZKLjY5ccrSPyki,46,265973
49,5mCprFWOqe0jB96v9RhLBo,56,234773
49,2AYEOC02WLhUiOoaig2SEH,67,209386
49,573latfTMO7SpGtStVrQx5,57,163627
49,17aDyX39gb1iV1ZWvD1ffE,61,231897
49,46gwMD8DJO8B6jy2C3hEeZ,54,199222
49,7tKnaB8gsXxyPScxEwzQ9N,52,191640
49,6kcHg7XL6SKyPNd78daRBL,63,192040
49,3dAz60DDFTKXjLl3BFLdZT,48,189181
49,5zFEJ5R9FvqzlY3ayWCfPq,61,190547
49,4MthqsBXn15DUWzjR1mi4l,33,202667
49,5qFDMxXqSYs00jaAHtnXfE,35,217200
49,1IUWIwZrxpyktrxGqI7FN7,45,210784
49,6cMswWRv4lAU3mh5lclgCc,57,216253
49,7IhXIYTj3JnqoyXWut3jFF,52,237453
49,3f9Vq2NkEErxgbToSAztFD,47,202200
49,1HH9T6jsitwm9Cvs9jUeTf,46,183468
49,5uyRkr9cH64kAGh632Sj1T,39,203267
49,61ypxNWXEGVTemBFvut4Z7,34,205587
49,1553kU3XIclpbNAVzopQ2J,53,233333
49,2wHJj7r73uyiMjayyaoJGk,47,221618
49,0SNmsxil0gv3UP8TFB6Pz8,27,191573
49,5huOzlgCK7PsMSG4TFBvKY,61,213120
49,3X0qI1VjyCv7eiE7bftaSL,40,129730
49,1Tb6uFyZgr9FYWDIBRCO0x,38,225464
49,6RKGBcDtgzXx21zUjpeu6F,65,230773
49,6H725KQnIbXVkRPrapOTXZ,51,195240
49,3VsiR8bSkmnqtuLASAbwz3,29,228571
50,3VKDOXkmTHt4Xa78U4dbDp,54,183280
50,1bHEcHv3lUkLFAebNnaPNE,63,204067
50,0PdATekmkKwAlGMHyPW3QI,48,257076
50,0p0ljM6RxgpGt7wthGqBZa,65,215781
50,5w6amHqMxl0yFEkhsZt0Tk,51,254572
50,3reay7NBijCy7n8xVLpDL8,56,221747
50,2zTjF6OGxklU5Ulv7iTf4R,50,208606
50,6wWCyJmOsODjsCMtpjAH3H,50,189185
50,2MZxGY9My3WGVZNfOcXptn,4,213222
50,4VA9yqBTQjjAZL4fQhlK9M,52,172307
50,42ydLwx4i5V49RXHOozJZq,77,230227
50,3XIIOCu6B8PuGq5j61asEM,14,210893
50,2CPqh63wRVscbceKcPxwvv,73,183414
50,6cREm4bV7V79Yxdilx9HDo,66,215160
50,4QdovcM8j50QPlyR7tH4xe,3,218480
50,2zDt2TfQbxiSPjTVJTgbwz,13,181880
50,6OZh916QF8XNunWaP97WEZ,22,212424
50,0VzzzYWjBWofMsSB77pDo4,12,202213
50,5HzbxweVAtisCrpoOF11qt,60,189347
50,3ZMFrvkNgwwMfPdX3aThYs,4,241360
50,5Dg2h1wsm7ZijCo0yLmbvR,63,223082
50,1vvNmPOiUuyCbgWmtc6yfm,77,219160
50,7BKLCZ1jbUBVqRi2FVlTVw,85,244960
50,6wZ8kvKP9d1MKlNFTMZrBK,8,246240
50,79T9m6YkRCgP0955CE4UCd,55,188849
50,4pdPtRcBmOSQDlJ3Fk945m,21,205947
50,0fMMtO0pOYIGWfbJmrqfVJ,52,177596
50,1LWEjUzrngRXdUBaf7GWYI,51,218631
50,2rizacJSyD9S1IQUxUxnsK,70,194080
50,1Pyxh8ERS8aouSSOQVvVsz,55,252560
50,2sqURk6kt3v93PwKpt5xF2,42,195653
50,3UDXkdQquqCEAJdNAsA1wO,45,186120
50,6ZbiaHwI9x7CIxYGOEmXxd,52,198012
50,4abm3RbYBcQlrxdV1ObjUj,22,183093
50,1sfmIZRBmY5yq5wRQs987T,47,208138
50,0B2RttXEiyXsMeQ7mMP3EI,62,228253
50,1OPOkGoucSWZkpXyI1Q6Qb,33,200827
50,0akznwBCaPCVAtiGblDtHt,50,205812
50,7nD9nN3jord9wWcfW3Gkcm,66,210573
50,1qBVIqIYRqVlcKLncbuvEb,41,209616
50,69X5gWMpn3GpmfAg9hpQXJ,38,160009
50,5ZEM9j0jrFr5RdHEbl2MYV,56,228361
50,2Vhd5uZB4brKHmM0MNxkZo,61,224487
50,40TogYyqoENkImGSObxjyb,43,213223
50,3dQ71J2HPHXpPqJ0tQdDHR,39,226973
50,3aIhJDHxr1kgTSnutJxPTH,66,203133
50,2NrDhKpURQ2qAOfEC6i55S,42,233587
50,4IazOWzgfLB8MR5VIY368A,37,182973
50,5GFDrUTLGJix84sNhjCG0g,4,209747
50,0nmxH6IsSQVT1YEsCB9UMi,9,187733
50,63pQm5g0IXLckrv9X3KEyX,59,210960
50,3eRvE11OJfCYnaZwCFhMZD,51,195414
50,0DNk7lEqDGCN6nDD0H8emF,14,220291
50,4aB4udr3pcJuENmfDitPSZ,57,211875
50,0AKejOKlGdiB53QpwAeenO,11,214480
50,2L6orAlH8tBhiFTumIfMyF,68,222041
50,6HUnnBwYZqcED1eQztxMBN,15,174933
50,0NokbnjZEEpLrFjpvanGF4,11,196947
50,31t0ATifZW5CW3XP2QUsUW,4,197793
50,4Z1t1aMRif8ES212kTN8H2,61,225200
50,5pqUc0SPA1EmhdOyD9Ou45,51,188889
50,2K06amHdw8ZPWI75Xvo9Ij,8,180402
50,72xvRETEsd5hS1RfduciRi,9,162425
50,5GzExVEv1JDsYyPFjMdXsA,55,204504
50,5mQNY6pTeSDl2doFB7uLbE,63,238387
50,6vU9ic5PA8cSApJVoUKgKm,28,204267
50,2P4OICZRVAQcYAV2JReRfj,78,230613
50,4T6p9mFEP9J1HbQWfdIP6F,50,204435
50,7wYKvMLMWZz59hlGxLSuxs,48,230580
50,2HIoOBaKYMTOKNjmo8Nga8,52,141420
50,5536iVazwUoV1WfdFV4vRs,0,193301
50,5PXhYXlPf6CCGrSeZEmJZH,51,237827
50,1JUfgsFPWjXT3ZzzV77v5u,4,178560
50,51NBMjiv4t1nUiLC9Bim3G,58,201254
50,2c1EGwagV1sT73NimGsqIh,47,187360
50,2QHX3x8XJTMxv6FMqQHkdY,38,188867
50,5VGlqQANWDKJFl0MBG3sg2,75,230760
50,2ZyuwVvV6Z3XJaXIFbspeE,64,188493
50,5kF9PbklFhT0rG5J5jlrJF,43,264133
50,5brMyscUnQg14hMriS91ks,60,229947
50,6wtcxwSJs82tpdeIoj93LF,53,230053
50,7oyHwpNGuOLAOS53RfOgZF,0,266413
50,3NcO4jGK1Opb5ea0mYLpxb,59,248133
50,6YBaCpYSMtzj2sf402aLfm,40,181154
50,3e9iivPr1NZ0ivSGgTdvn4,19,231453
50,1XTzZyrbu4zVuiwfhTdudE,1,205133
50,3NxAxBnK66q0ZpIWeH9xlp,50,208000
50,6nek1Nin9q48AVZcWs9e9D,77,278719
50,3JvrhDOgAt6p7K8mDyZwRd,78,204280
50,62N2JSA0jHmSH7Va9t7hIf,65,258933
50,3lO38SiB2WAQRqTAHN7WTC,58,256500
50,0VOsR3sEACivA46VDuaLai,47,201600
50,1lhLZGDYPwXeOjfpxMWtQZ,59,282000
50,47zREtxQZ3cHHIZwUQnuuN,3,233337
50,5jJnlACnwFvyqNXmUZu8Nd,49,224272
50,6XkuklKiHYVTlVvWlTgQYP,69,192253
50,0SuLAslEMFZAXf0SwY7syi,73,217603
50,6WQyaRxqf332knjOMWUMQf,54,213147
50,2s0Dn2mtvp94wUkyaB8nJc,58,212267
50,5ZuInVOgNrq49O6XtYpjq1,1,214787
50,1a9rZyDXVfvyAQQvp63gHc,34,204510
50,7KtB8hfz8uH2BFC7ua1cNr,47,220947
50,5hYTyyh2odQKphUbMqc5gN,17,175517
50,4LzerfwcaWCoLkCNJwNwBd,18,208026
50,6yIdwnpDHufLWgQcveTPMk,76,245200
50,2bvJM2iIdMlWEG9lk8dxxw,0,234988
50,0EGuSSpuu9wmHCtvb4PdLO,70,202221
50,7oIAqDzsqgVpUaMXuultdC,69,172907
50,79edhUCJIHerzdr8Tgclw7,57,223913
50,78rFhTXf81WtRS7Ubl2f4V,73,148987
50,6XcfKZvJio9Z0fQy11GnNX,74,204878
50,08Kj0lvbsqAxzeUOBYZRL6,67,165618
50,5bs5GopDitBx9xjoHHRDoo,50,204213
50,4JuJZzGcswQszYiKJSnC6i,65,247347
50,0xM6mdl0XX2qOqUZmVUp97,63,191935
50,52iLDrSoRtf9lcgFuLVfqE,73,191002
50,41d2Q6DHcM20OdzynkRtvf,62,187013
50,2DFi8rwHcVkTTgu7PULhtI,61,206394
50,38Zr5Q5O5o6CYaioIRHSqL,55,242035
50,20I6sIOMTCkB6w7ryavxtO,76,193400
51,3PWKPX3YJAHBL8JozsWTMC,67,197147
51,5d1fRO6RYAtbPPgbpSHnlA,70,183853
51,7uUahoeqGNRMbpdeiLj1rS,75,237773
51,5Hroj5K7vLpIG4FNCRIjbP,76,194240
51,6wyr4ReB05D9sJB1Rsmcqo,76,235497
51,4rhdtzBmrrDxYi35yQDpzF,64,221320
51,7y9iMe8SOB6z3NoHE2OfXl,77,181279
51,12VWzyPDBCc8fqeWCAfNwR,68,173987
51,6wo37KVqFJhtuxPTpLCcfe,67,209893
51,4XnoRlIGtEOaqvQWFNsH8H,5,198947
51,5w9c2J52mkdntKOmRLeM2m,87,193227
51,2b1BwUGGyKq0CoJd8G1B6M,62,159753
51,4q8PHoRsPUB52LFylX8Ulz,25,203000
51,54l9GJGQ1UCFKe2tzt1Vxt,70,189401
51,4hQ6UGyWQIGJmHSo0J88JW,80,207905
51,05CwHjIk71RXVU40boRMnR,39,217653
51,5PYQUBXc7NYeI1obMKSJK0,85,223523
51,3JJYIoJ5FyY9E0DGjr7SXF,68,194755
51,79esEXlqqmq0GPz0xQSZTV,79,201200
51,0TK2YIli7K1leLovkQiNik,93,190960
52,45ZGEdLxCZvdMX9jWlsAAx,36,222621
52,6u7jPi22kF8CTQ3rb9DHE7,40,157067
52,3HVWdVOQ0ZA45FuZGSfvns,90,219947
52,7njKgVl3AnLflRad38o7AG,33,169038
52,0uUNN1nSoUx1A4fkDCWDQ7,83,183027
52,06HUJRcD0t95ogCb2pMQJF,56,234293
52,6LsAAHotRLMOHfCsSfYCsz,84,190800
52,4Sib57MmYGJzSvkW84jTwh,29,193040
52,5KawlOMHjWeUjQtnuRs22c,85,229773
52,0Wv5wuenRLI3BcwgT3HPIP,9,198286
52,5WvAo7DNuPRmk4APhdPzi8,77,260000
52,6rrTr2HEAzlpC4KWZxF3S1,70,228207
52,0NiXXAI876aGImAd6rTj8w,59,181615
52,2ekn2ttSfGqwhhate0LSR0,83,209320
52,14msK75pk3pA33pzPVNtBF,30,178640
52,1ahVFh0ViDZr8LvkEVlq3B,76,207095
52,3KkXRkHbMCARz0aVfEt68P,88,158040
52,11cDEev79fPKi6uJCjUhu8,23,226747
52,7JJmb5XwzOO8jgpou264Ml,82,199440
52,3towKHKVOXCCcL1fHv6xFO,17,219387
52,1CEDx1kXFwmpmN2waT2PbM,45,215064
52,6RnkFd8Fqqgk1Uni8RgqCQ,72,202500
52,08bNPGLD8AhKpnnERrAc6G,83,202621
52,1NbGcdgwRHZ5rbPIT9hdR3,12,231847
52,1wsLHgXJ4SKIfd5ePSX1hD,75,193377
52,3kGfazcbVvVkuZunzlLgTD,68,202999
52,6wmAHw1szh5RCKSRjiXhPe,74,200853
52,6yARPLK0PV4heEyh7pVMGz,60,216160
52,455AfCsOhhLPRc68sE01D8,74,230747
52,2bJvI42r8EF3wxjOuDav4r,77,229360
52,04ZTP5KsCypmtCmQg5tH9R,80,195519
52,6qNALlmZa1ESnCxJmXE1K9,69,186080
52,4kWO6O1BUXcZmaxitpVUwp,79,215760
52,3u1S1OmAUhx5DRlLrXqyp3,76,194408
52,6kPJZM97LwdG9QIsT7khp6,80,222653
52,7ef4DlsgrMEH11cDZd32M6,85,214847
52,6jA8HL9i4QGzsj6fjoxp8Y,74,221904
52,1qE47wUKG2juJwPoLqg4C9,60,176561
52,0ADG9OgdVTL7fgREP75BrZ,69,224031
52,1NDxZ7cFAo481dtYWdrUnR,77,193613
52,1LHfEkVMR0Yj20C8lWdgpA,77,189385
52,3EfugazgSddQvzZpkof5I4,64,200105
52,0puf9yIluy9W0vpMEUoAnN,78,199387
52,1JDIArrcepzWDTAWXdGYmP,67,240000
52,322tcqPhma7F6hfCeLisx0,84,198973
52,4cZ3UsiKd1kUQIaq4BFIj2,79,182920
52,421leiR6jKlH5KDdwLYrOs,43,209755
52,6oJ6le65B3SEqPwMRNXWjY,87,228267
52,51Fjme0JiitpyXKuyQiCDo,91,160627
52,4yI3HpbSFSgFZtJP2kDe5m,86,162596
52,07Oz5StQ7GRoygNLaXs2pd,89,159011
52,4jXTQ3JP6wnsLrTDg2KZ5p,51,173325
52,6WrI0LAC5M1Rw2MnX2ZvEg,97,183290
52,6vBdBCoOhKHiYDDOcorfNo,51,174960
53,2RSHsoi04658QL5xgQVov3,83,260773
53,0lG6QM1jjbbX5UUn3DPmrZ,71,222320
53,421eObjg0DTm2qajJl5OJm,82,189132
53,3yOlyBJuViE2YSGn3nVE1K,94,170746
53,26ZX2JrAb8AFbr8FFfAsO7,76,218808
53,5feuWfAXA4rEKH9pXCjOV2,69,80407
53,0sf12qNH5qcw8qpgymFOqD,98,201573
53,6LcauUZjF1eXQrgqMUecHX,91,131607
53,3jjujdWJ72nww5eGnfs2E7,88,207133
53,7HMmFQsKsljwTw8bS7lu19,88,220590
53,1yaWRS9r2woTNmJpCKd5l9,67,216284
53,1rzc5izgXXn4KsSmibtNpT,51,165000
53,6qQ8a6M6o5mfj9wTdrbSgG,66,218587
53,5gTyK0ylsqQbhFugP7eYmz,62,153430
53,71G8h9UiqlkXFvBUOKFviS,53,229565
53,6nl32vTZsMv23myzbRSAea,63,270677
53,3d7W9cysz9P6RpmuNkDnnb,58,218545
53,1r8e3HtZOP65v2uiWd17dF,61,234387
53,4RR9tI04ScTvVBCVTyTzhy,55,178909
53,0yTlrnue3pJTJd7h7d43mk,56,209227
53,02bTIMbUm8Zgt0cVAiexE4,57,202478
53,47rks3vghBGi3B8q7ZIFkv,62,166667
53,1aQqtnz30d2vAG54XFNpu0,72,245267
53,4BE7L7XB1I7X8v4imHVhoG,50,191176
53,2FYWU01SATdqHwAVh84oNN,62,142051
53,1Ia95g66IhlAJ3qVI4qI8W,66,163547
53,3cZK124mgXDTPNiSais86X,54,179972
53,1b3nlcP6hogIzYRVK2Ui7K,67,185005
53,5rbHxYjIAs4flh30UL66dO,51,207179
53,0GFXbdgwVYO8Dw6BG8MLfL,56,202687
53,1ywuaylLSmjHXsZOr0CY9U,59,178067
53,49KpQCADAIEfKnmNa6QUXm,56,221640
53,7mo7U4LHQxAHxnvKVpb3nH,48,192683
54,52AWuNH7rgcyRdEM0lQzPz,45,223590
54,58HvfVOeJY7lUuCqF0m3ly,57,184448
54,4D09e1TfOMbuMadTLcl1P6,57,173218
54,3Pcq7FMZ58Scka7U3BSnba,57,182852
54,504BrFbtkCK5GG8U0wb2qb,54,208744
54,4oRP8osSzhdDJ9xD32YZUu,48,274351
54,2re5ttrh8baTNsLP1KJIpH,44,253792
54,6YAkFtK9h8tUZnD2d2rUBS,50,204360
54,3AOcvuNATM2cnmsNf1q0T9,57,145625
54,7Le48y7wfWRq63dRAzVmWF,58,237978
54,2cmihZ5RD8tmmVAaGR0pmE,52,187630
54,2p4N81obi8re6coVUCaH9w,48,138909
54,7eb8es1eZwGNCgm6BDU8Xh,52,272366
54,1XoPyLfeY1ICagE5j8jOTm,50,204946
54,4xEF6fLuXzUiWJzMqhmpTh,57,181332
54,26MiQlP8DL99PvR2dknfCr,55,165015
54,2tiq10rhGegBQmBa81etVS,49,245080
54,0mkgtO006NB4lVjjBF00Jn,49,173195
54,27yLF6BOzUKkxQiJ8vaUpg,48,173667
54,2ks3RwyEr6tYG4S3bfqMjY,9,179279
54,027VSEVC8RRjUXLEJAzhH6,49,253444
54,0jkrxTzWniCbQ6MB5n64BK,40,215967
54,4jZ9KCpaHeTUfnOd2pd8sY,47,164153
54,19bQt6Tb1Z3yRgbOLx0G9w,47,207500
54,2vd27EovNJ3PnJMxKiT5QW,47,154259
54,5iVCe6f4zgTfa0Ekfhsh2M,44,209250
54,6hGO839yARUkVnsYG3AkJB,34,155821
54,41knNw2OhgF9gouyy1squL,48,170400
54,4jFZAUKEVJkaba8aCqHR3d,51,162442
54,3Omovb72cRtPFH6jRv9cwS,50,172453
54,3oSJcVgX24PnrxdsRrf1mi,55,164615
54,4nmXIR8tHEgoHnvRfbPSbw,52,147351
54,0EP3yjbjHdbUL1miyNlgys,48,201883
54,6OqiBoHIMpBlzZaCW4HdWy,46,222276
54,4yJiXq86uM56uIfIZgE440,68,200400
54,1UAg1NXIQ9GFEa5yRCMBUV,49,159986
54,35NjG6G6Jvtf8BU9kF8cNs,44,319018
54,2jUoKSWTHduXxUL3JomwhB,63,162947
54,2mbvrGn1yJJdImnRPljeJ3,45,190772
54,5fPehuzkcZkDFFCwf3fRrc,52,149974
54,1bS0xQbNrS45NvRRxUEnPK,49,247547
54,03ejfFAbwrrANbH4fZzF0W,46,188107
54,2jF1y26L4aFcXxaPgvdg3B,37,168424
54,0JK5mu3OhQ17kDnfaENqze,47,203238
54,0xORFaXxl07BtES8IAJ7OD,54,235267
54,1Z5joKr22D3U68OFn30FU6,47,186120
54,7zHDu3EKh7E9ljaPIFrzgv,49,149692
54,67BSKlgTnOM6T3urm8qsWp,49,177848
54,2DDbw5f0ESFZkjX1J7MwAZ,41,200904
54,2XMQVAiXcqawEaXspScvwB,38,192340
54,03sno6MIkoVX5eC4pRKMzr,49,195000
54,0PsRz82DCGREaAwbYJ8FAL,40,177731
54,1tL1wrbBwzXpUhjItFytoY,50,259167
54,6gaGHQiNfvqnybRRbwwHjm,38,204629
54,3oi0jM57drueNianCvO5jI,41,206102
54,4Rg0H5DiBSX2sb6HxbRxkL,41,191250
54,5p1o6C1wzfFUlfAUcqq8Gl,42,193625
54,00PTJgyN0GTk2ProuLJ1aW,38,160941
54,6wZdfrizPnIRTAbUFdnaOR,41,235639
54,5kcvBnt6DPX3AMEsCx1qDh,65,228443
54,3vv9phIu6Y1vX3jcqaGz5Z,73,226739
54,6ZANrVuAMp2rpjhfbOuJly,68,229080
54,51gJTJ1l7OCWHjGvfiZ177,5,243520
54,2WIa4d4waVX3hxArj0jLQg,4,232973
54,3VHJN9R1HaJAp6SbeMT0V5,4,260413
54,7uLgpb9VlCbfNYjFmGyr6t,3,253293
54,0bbw6Es6hgs9ybUisecefK,4,261880
54,1oUpRnKn36YRqAyCAxHOqT,0,220840
54,310d8Vawp5kYDYrGrrTAzl,61,273853
54,2ihCaVdNZmnHZWt0fvAM7B,75,266600
54,4nI5Ep2zQKDjJl4Sol94af,2,196707
54,1K66si1ZELsRZzg7m7mcps,9,197720
54,3s4U7OHV7gnj42VV72eSZ6,72,227833
54,6Knv6wdA0luoMUuuoYi2i1,76,192191
54,42ftjU4cTN5UTRksyqBKZJ,10,218440
54,1i1fxkWeaMmKEB4T7zqbzK,81,208373
54,1sSNWjLtY4GwyhqAwAnPD9,11,200717
54,2hsza71y54ABzmabyNDtM4,5,192381
54,3CRDbSIZ4r5MsZ0YwxuEkn,83,202333
54,4cxvludVmQxryrnx1m9FqL,69,333154
54,71X7bPDljJHrmEGYCe7kQ8,68,186543
54,3nJYcY9yvKP8Oi2Ml8brXt,65,321697
54,7qfoq1JFKBUEIvhqOHzuqX,66,385438
54,2TK2KSrzXD6W01qjXVjNGh,64,318215
54,13serEEVZ46F2ipeaqWvQu,45,206080
54,3rIsR2jKs5Tntk0621jFW8,50,255387
54,6i0V12jOa3mr6uu4WYhUBr,81,195920
54,0prNGof3XqfTvNDxHonvdK,73,230227
54,0azC730Exh71aQlOt9Zj3y,79,222160
54,1mSlftOO1dlDRXAyOE0Sbd,13,187973
54,4NFoWbS7vtaeB2h4DexoFk,7,189338
54,1pKeFVVUOPjFsOABub0OaV,79,226160
54,6s3GEN8wK0OMzzzZbXj0fu,71,212647
54,3xqF04FdMK7gpIPG3SPFpY,14,237987
54,5j9iuo3tMmQIfnEEQOOjxh,16,194240
54,3YlrH4ydAKkxuej6F4Nnkl,8,195561
54,5sc7wXrjQWsg1H9LGI4RaG,0,193829
54,0Cw31BoxoJbFPXrT3kUuyj,0,218747
54,1G2y3ckwnDX4IOiemPOXEW,44,178160
54,5eBQQUveFyP600lDg2zPD6,19,234787
54,7dsHYU5bH0qksf8e1loXcl,33,231121
54,4HZ4jOG7Rdzxpk1dDJBEot,43,220973
54,3jyX56Nt8GqoN78OAZsrFQ,30,283065
54,5fiac7SW61qWXs2hSj3bE4,38,220480
54,3QCi7tzTX5RhlR9BI3CbMU,33,242627
54,6UN1vcxx6OejXncNZonTPF,45,189133
54,3tWp93Y61r4j6ASXbJVUL9,34,183449
54,5jP44Ar4M1lvRFuF3dqvFy,0,154933
54,7ezGYRSrMOywKamZ0LPVwR,42,194025
54,1yzx5EiuemX8bKS82gLCva,5,238816
54,7nlGMUcyIGWZQFkOOxOWl5,9,195000
54,5U1eDhGNl6uUQThJ4nBm7z,8,203653
54,316r1KLN0bcmpr7TZcMCXT,63,248880
54,03YZnK3XQWKpvo9TyNZzXf,54,224787
54,3kSXn1osC89W8JcPLozTzs,64,219000
54,5rRDCbF97rcJW0ES9RhPhC,50,186109
54,6CzAoEsq48kvwtNYlkMk41,0,254853
54,7K5dzhGda2vRTaAWYI3hrb,70,215414
54,2Z8WuEywRWYTKe1NybPQEW,81,214507
54,6XfGtml1CAUig3pOAeKrXh,13,214508
54,7dbnaGb9MGC9MGLZVmFgas,1,237395
54,4WzamSygZIzZek6rIqFSHn,30,236453
54,3jI0kZNDxbyexHWxqjArOH,17,241557
54,6a8l86YasUSKVCyRTHX5Fb,27,246626
54,7DUhYlL68zdUkI2ozWS35l,0,212053
54,6XPYPchsGj40NxVLe3m7AM,50,323787
54,3K0vdUuu8KAxKoHF3EYQA8,0,222147
54,1OPKCqSyi4qBwMhX2kULY2,0,211732
54,1tkRrjk71WZXeKbvw12PuV,36,195227
54,23cj0rlc0UtTBaCg60VCkm,60,203310
54,5e0vgBWfwToyphURwynSXa,62,251320
54,3yZQk5PC52CCmT4ZaTIKvv,72,187187
54,7zOs2hkIhTL8Bipkj9LZd0,41,209489
54,56cswAa9WdFBsjsTyPBAKA,6,239280
54,2Pavqy0vPxGilGe0IIetdP,13,218228
54,0TD0ydYJuFPEaqshquDEpw,44,230213
54,0Oyf6ZdlOrWfACzS96HFag,16,233877
54,6p6jjE7ki1CxYCHKbCMh0s,0,218886
54,31KE8oQuxg7FKON0E4tRhp,42,310992
54,7x5xYW5W42OGPAdHUyyguy,73,227480
54,3VZQshi4COChhXaz7cLP02,66,155337
54,0A5qqtFMG1qrNQEcjvr1A2,46,203908
54,6RcQOut9fWL6FSqeIr5M1r,51,199907
54,2ERoiswcZQdXztyYNODB4z,0,260933
54,5GWvjHTDN99HvQepF9Y337,11,187973
54,3HvJkF7TFCt1SN3QXODJad,10,229720
54,0QfYrtWTIrvl282F8KlKis,0,228053
54,2Ct67B3RbJXuirlzo2605r,13,273296
54,5FuhQBzXpakYPM5NkrnhYR,17,199667
54,3EFbnBUr70peMlk8g5XzT3,52,193027
54,4U5nMZJoXr4jJzxOYoSHia,40,251480
54,3HYXqOAm2Q8b2OyYqzv8d4,49,203500
54,4c2Zdtqy5x9BkhTSJRTDmk,16,223680
54,0sjAoOkrgd3olF9OT2f5Xg,0,203658
54,2oVqzEcaXpUnxQv7dIAtKb,30,214496
54,4Sfa7hdVkqlM8UW5LsSY3F,68,264493
54,4BdGO1CaObRD4La9l5Zanz,74,243147
54,2yfu1w0yFYHAHnr4p5JS7V,63,184436
54,7bEDDsy2LFC0KSqhZp5nPE,61,205173
54,7FLQuyyCaIrBRqNt5l83U4,62,231676
54,5n0CTysih20NYdT2S0Wpe8,72,225973
54,2kJqNHHGOzLNahukdvlDWN,66,196466
54,2GiJYvgVaD2HtM8GqD9EgQ,75,218107
54,3omXshBamrREltcf24gYDC,67,200360
54,7w87IxuO7BDcJ3YUqCyMTT,83,239600
54,1jJci4qxiYcOHhQR247rEU,76,302840
54,7e8utCy2JlSB8dRHKi49xM,66,173493
